,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,City Council District,2018 Solar-Ready Status,Agency,Site,BBL,Address,Borough,Environmental Justice Zone**,Total Gross Square Footage,Roof Condition,Roof Age,Solar-Readiness Assessment***,Other Sustainability Projects****
1709,1709,1709,1709,47,Not Solar-Ready,DOE,K303,3072500025,501 WEST AVENUE,Brooklyn,,"182,400 GSF",Between Good and Fair,> 20 years,Yes,
1710,1710,1710,1710,47,Not Solar-Ready,DOE,K281,3068910001,8787 24 AVENUE,Brooklyn,EJZ,"183,600 GSF",Fair,15 to 19 years,,
1711,1711,1711,1711,47,Not Solar-Ready,DOE,K239,3063290032,2401 NEPTUNE AVENUE,Brooklyn,EJZ,"186,000 GSF",Between Good and Fair,> 20 years,,
1712,1712,1712,1712,47,Not Solar-Ready,DOE,K540,3071850020,50 AVENUE X,Brooklyn,,"211,500 GSF",Between Fair and Poor,15 to 19 years,Yes,
1713,1713,1713,1713,47,Solar-Ready,DOE,K410,3072540001,2800 OCEAN PARKWAY,Brooklyn,,"305,046 GSF",Good,2 to 4 years,Yes,
1714,1714,1714,1714,47,Not Solar-Ready,DOE,K400,3068830001,2630 BENSON AVE.,Brooklyn,,"320,322 GSF",Poor,10 to 14 years,Yes,
1715,1715,1715,1715,48,Not Solar-Ready,CUNY,Temporary Building #3,3087600060,2055 Oriental Blvd,Brooklyn,,"10,200 GSF",Poor,Unknown,,
1716,1716,1716,1716,48,Not Solar-Ready,FDNY,"Engine Co. 276 and Ladder Co. 156, Batt. 33",3067770064,1635 East 14th St,Brooklyn,,"10,227 GSF",Unknown,10 to 14 years,,
1717,1717,1717,1717,48,Not Solar-Ready,DEP,Skimming Enclosure Building,3069650140,Coney Island WPCP,Brooklyn,,"10,469 GSF",Fair,> 20 years,,
1718,1718,1718,1718,48,Not Solar-Ready,NYPD,MTD Troop E,3072610150,2801 Brighton 3rd St,Brooklyn,EJZ,"10,580 GSF",Between Good and Fair,15 to 19 years,,
1719,1719,1719,1719,48,Not Solar-Ready,CUNY,Temporary Building #6,3087600060,2105 Oriental Blvd,Brooklyn,,"12,070 GSF",Poor,Unknown,,
1720,1720,1720,1720,48,Solar-Ready,BPL,Brighton Beach Branch Library,3086800032,16 Brighton 1st Rd,Brooklyn,,"12,166 GSF",Good,< 2 years,,
1721,1721,1721,1721,48,Not Solar-Ready,DEP,Primary Settling Tanks Odor Control Building,306399,Coney Island WPCP,Brooklyn,,"14,221 GSF",Poor,> 20 years,,
1722,1722,1722,1722,48,Not Solar-Ready,BPL,Kings Bay Branch Library,3074051001,3651 Nostrand Ave,Brooklyn,,"14,885 GSF",Between Fair and Poor,> 20 years,,
1723,1723,1723,1723,48,Not Solar-Ready,DEP,Return Sludge Pump Station,3,Coney Island WPCP,Brooklyn,,"16,375 GSF",Fair,> 20 years,,
1724,1724,1724,1724,48,Not Solar-Ready,CUNY,Temporary Building #5,3087600060,2100 Oriental Blvd,Brooklyn,,"17,852 GSF",Poor,Unknown,,
1725,1725,1725,1725,48,Not Solar-Ready,DOHMH,Homecrest Health Center,3068210142,1601 Ave S,Brooklyn,,"17,919 GSF",Unknown,5 to 9 years,,
1726,1726,1726,1726,48,Solar-Ready,CUNY,Temporary Building #8,3087600060,2101 Oriental Blvd,Brooklyn,,"18,187 GSF",Good,5 to 9 years,,
1727,1727,1727,1727,48,Not Solar-Ready,DEP,Pump & Power House A1,3,Coney Island WPCP,Brooklyn,,"18,750 GSF",Fair,> 20 years,,
1728,1728,1728,1728,48,Not Solar-Ready,CUNY,Temporary Building #1 (UAPC),3087600060,2085 Oriental Blvd,Brooklyn,,"19,200 GSF",Poor,Unknown,,
1729,1729,1729,1729,48,Not Solar-Ready,DEP,Sludge & Digester Gas Storage Facility A1,3,Coney Island WPCP,Brooklyn,,"21,250 GSF",Fair,> 20 years,,
1730,1730,1730,1730,48,Not Solar-Ready,DEP,Plant Admin & Support Facility A1,3,Coney Island WPCP,Brooklyn,,"21,563 GSF",Fair,> 20 years,,
1731,1731,1731,1731,48,Not Solar-Ready,DEP,Interim Resident Engineering Plant Personnel Building,3,Coney Island WPCP,Brooklyn,,"22,500 GSF",Fair,> 20 years,,
1732,1732,1732,1732,48,Not Solar-Ready,CUNY,Temporary Building #7,3087600060,2131 Oriental Blvd,Brooklyn,,"27,072 GSF",Between Fair and Poor,Unknown,,
1733,1733,1733,1733,48,Not Solar-Ready,DEP,Digester Building A1,3,Coney Island WPCP,Brooklyn,,"27,422 GSF",Fair,> 20 years,,
1734,1734,1734,1734,48,Not Solar-Ready,NYPD,61st Precinct,3073710052,2575 Coney Island Ave,Brooklyn,,"31,429 GSF",Good,15 to 19 years,,
1735,1735,1735,1735,48,Not Solar-Ready,CUNY,Administration Building,3087600060,2001 Oriental Blvd,Brooklyn,,"32,126 GSF",Poor,Unknown,,
1736,1736,1736,1736,48,Not Solar-Ready,NYPD,60th Precinct and Engine Company 245,3072790290,2951 West 8th St,Brooklyn,,"32,400 GSF",Between Fair and Poor,5 to 9 years,,
1737,1737,1737,1737,48,Not Solar-Ready,CUNY,West Academic Cluster,3087600060,1950 Oriental Blvd,Brooklyn,,"33,130 GSF",Poor,Unknown,,
1738,1738,1738,1738,48,Not Solar-Ready,CUNY,West Academic Cluster - Wing E,3087600060,1950 Oriental Blvd,Brooklyn,,"33,130 GSF",Poor,Unknown,,
1739,1739,1739,1739,48,Not Solar-Ready,CUNY,West Academic Cluster - Wing D,3087600060,1950 Oriental Blvd,Brooklyn,,"35,362 GSF",Poor,Unknown,,
1740,1740,1740,1740,48,Not Solar-Ready,CUNY,West Academic Cluster - Wing F,3087600060,1950 Oriental Blvd,Brooklyn,,"35,362 GSF",Poor,Unknown,,
1741,1741,1741,1741,48,Not Solar-Ready,CUNY,Temporary Building #2 (T-2),3087600060,2065 Oriental Blvd,Brooklyn,,"36,000 GSF",Poor,Unknown,,
1742,1742,1742,1742,48,Not Solar-Ready,DEP,Main Sewage Pump Station,3,Coney Island WPCP,Brooklyn,,"40,625 GSF",Fair,> 20 years,,
1743,1743,1743,1743,48,Not Solar-Ready,DEP,Ave Z,3,Ave Z,Brooklyn,,"45,000 GSF",Between Fair and Poor,> 20 years,,
1744,1744,1744,1744,48,Solar-Ready,CUNY,Leon M. Goldstein Performing Arts Center,3087600060,2001 Oriental Blvd,Brooklyn,,"46,768 GSF",Between Good and Fair,5 to 9 years,,
1745,1745,1745,1745,48,Not Solar-Ready,DEP,Thickener Building,3,Coney Island WPCP,Brooklyn,,"49,805 GSF",Fair,> 20 years,,
1746,1746,1746,1746,48,Not Solar-Ready,CUNY,Academic Village,3087600060,1915 Oriental Blvd,Brooklyn,,"50,435 GSF",Good,10 to 14 years,,
1747,1747,1747,1747,48,Not Solar-Ready,DOE,K370,3072740107,3000 WEST 1ST STREET,Brooklyn,,"52,800 GSF",Fair,> 20 years,,
1748,1748,1748,1748,48,Not Solar-Ready,CUNY,Temporary Building #4,3087600060,2111 Oriental Blvd,Brooklyn,,"53,718 GSF",Poor,Unknown,,
1749,1749,1749,1749,48,Not Solar-Ready,DOE,K195,3087520035,131 IRWIN STREET,Brooklyn,,"56,400 GSF",Between Good and Fair,10 to 14 years,,
1750,1750,1750,1750,48,Not Solar-Ready,DOE,K153,3072910030,1970 HOMECREST AVENUE,Brooklyn,EJZ,"64,800 GSF",Fair,15 to 19 years,,
1751,1751,1751,1751,48,Not Solar-Ready,CUNY,Health and Physical Education Center,3087600060,1925 Oriental Blvd,Brooklyn,,"72,282 GSF",Poor,Unknown,,
1752,1752,1752,1752,48,Solar-Ready,DOE,K254,3074200026,1801 AVENUE Y,Brooklyn,,"73,200 GSF",Good,2 to 4 years,,
1753,1753,1753,1753,48,Not Solar-Ready,DOE,K209,3072440001,2609 EAST 7 STREET,Brooklyn,,"79,793 GSF",Fair,> 20 years,,
1754,1754,1754,1754,48,Not Solar-Ready,DOE,K253,3086660610,601 OCEAN VIEW AVENUE,Brooklyn,,"82,447 GSF",Under construction,Under construction,,
1755,1755,1755,1755,48,Not Solar-Ready,DOE,K199,3,1100 ELM AVE.,Brooklyn,EJZ,"82,800 GSF",Between Good and Fair,10 to 14 years,,
1756,1756,1756,1756,48,Not Solar-Ready,DOE,K255,3068210123,1866 EAST 17TH ST.,Brooklyn,,"91,200 GSF",Fair,> 20 years,,
1757,1757,1757,1757,48,Not Solar-Ready,DOE,K535,3087600050,1830 SHORE BLVD.,Brooklyn,,"92,400 GSF",Between Good and Fair,15 to 19 years,,
1758,1758,1758,1758,48,Not Solar-Ready,DOE,K100,3072810001,2951 WEST 3 STREET,Brooklyn,EJZ,"93,600 GSF",Between Fair and Poor,15 to 19 years,,
1759,1759,1759,1759,48,Not Solar-Ready,CUNY,College Center,3087600060,1824 Oriental Blvd,Brooklyn,,"98,604 GSF",Poor,Unknown,,
1760,1760,1760,1760,48,Not Solar-Ready,DEP,3002 Ave Z,3074810001,3002 Ave Z,Brooklyn,,"99,000 GSF",Between Fair and Poor,> 20 years,,
1761,1761,1761,1761,48,Not Solar-Ready,DOE,K286,3074470001,2525 HARING STREET,Brooklyn,,"103,200 GSF",Fair,> 20 years,,
1762,1762,1762,1762,48,Not Solar-Ready,CUNY,Arts and Sciences Center,3087600060,2120 Oriental Blvd,Brooklyn,,"105,724 GSF",Between Fair and Poor,Unknown,,
1763,1763,1763,1763,48,Solar-Ready,DOE,K052,3074740001,2675 EAST 29TH ST.,Brooklyn,,"109,200 GSF",Good,2 to 4 years,Yes,
1764,1764,1764,1764,48,Solar-Ready,CUNY,Robert J. Kibbee Library and Media Center,3087600060,2000 Oriental Blvd,Brooklyn,,"122,364 GSF",Fair,5 to 9 years,,
1765,1765,1765,1765,48,Solar-Ready,DOE,K225,3087120056,1075 OCEAN VIEW AVENUE,Brooklyn,EJZ,"122,400 GSF",Good,< 2 years,,
1766,1766,1766,1766,48,Solar-Ready,DOE,K197,3067690018,1599 EAST 22 STREET,Brooklyn,,"128,400 GSF",Good,2 to 4 years,Yes,
1767,1767,1767,1767,48,Solar-Ready,DOE,K206,3073810201,2200 GRAVESEND NECK ROAD,Brooklyn,EJZ,"130,800 GSF",Between Good and Fair,2 to 4 years,,
1768,1768,1768,1768,48,Not Solar-Ready,CUNY,Leon M. Goldstein High School for the Sciences,3087600050,1830 Shore Blvd,Brooklyn,,"133,951 GSF",Unknown,Unknown,,
1769,1769,1769,1769,48,Not Solar-Ready,CUNY,Marine and Academic Center,3087600060,2110 Oriental Blvd,Brooklyn,,"204,000 GSF",Poor,Unknown,,
1770,1770,1770,1770,48,Not Solar-Ready,DOE,K620,3072610201,25 BRIGHTON 4TH RD.,Brooklyn,EJZ,"240,000 GSF",Fair,> 20 years,,
1771,1771,1771,1771,48,Not Solar-Ready,DEP,2591 Knapp St,3067400025,2591 Knapp St,Brooklyn,,"688,008 GSF",Between Fair and Poor,> 20 years,,
1772,1772,1772,1772,48,Not Solar-Ready,HHC,Coney Island Hospital,3072390001,2601 Ocean Pkwy,Brooklyn,EJZ,"836,000 GSF",Fair,10 to 14 years,,
1773,1773,1773,1773,49,Not Solar-Ready,DCLA,Snug Harbor Bldg O/SICM Barn,5000760200,1000 Richmond Ter,Staten Island,,"10,000 GSF",Good,10 to 14 years,,
1774,1774,1774,1774,49,Solar-Ready,NYPL,Mariner's Harbor Library,5012660064,206 South Ave,Staten Island,EJZ,"10,100 GSF",Good,2 to 4 years,,
1775,1775,1775,1775,49,Not Solar-Ready,DCLA,Bldg J/Gazebo,5000760200,1000 Richmond Ter,Staten Island,,"10,400 GSF",Unknown,Unknown,,
1776,1776,1776,1776,49,Not Solar-Ready,DCLA,Bldg U,5000760200,1000 Richmond Ter,Staten Island,,"10,400 GSF",Unknown,Unknown,,
1777,1777,1777,1777,49,Not Solar-Ready,DCLA,Bldg V/Main Gate,5000760200,1000 Richmond Ter,Staten Island,,"10,400 GSF",Unknown,Unknown,,
1778,1778,1778,1778,49,Not Solar-Ready,DCAS,Staten Island Family Court,5000090022,100 Richmond Ter,Staten Island,EJZ,"10,400 GSF",Fair,10 to 14 years,,
1779,1779,1779,1779,49,Not Solar-Ready,DCLA,Bldg L/Power Plant,5000760200,1000 Richmond Ter,Staten Island,,"11,900 GSF",Poor,Unknown,,
1780,1780,1780,1780,49,Not Solar-Ready,DEP,R-2 Water and Sewer Maintenance Yard,5002150046,288 Clove Rd,Staten Island,EJZ,"12,000 GSF",Unknown,Unknown,,
1781,1781,1781,1781,49,Not Solar-Ready,FDNY,Staten Island Central Office,5003190001,65 Slosson Ave,Staten Island,,"12,174 GSF",Fair,15 to 19 years,,
1782,1782,1782,1782,49,Not Solar-Ready,DOT,DOT Sign Shop,5004890048,34 Wave St,Staten Island,EJZ,"12,800 GSF",Poor,Unknown,,
1783,1783,1783,1783,49,Solar-Ready,DCLA,Staten Island Museum,5000090001,75 Stuyvesant Pl,Staten Island,EJZ,"13,022 GSF",Good,< 2 years,,
1784,1784,1784,1784,49,Not Solar-Ready,DCLA,Bldg P/Admin,5000760200,1000 Richmond Ter,Staten Island,,"13,100 GSF",Good,Unknown,,
1785,1785,1785,1785,49,Not Solar-Ready,DCLA,Bldg M/SI Children's Museum,5000760200,1000 Richmond Ter,Staten Island,,"15,456 GSF",Between Good and Fair,> 20 years,,
1786,1786,1786,1786,49,Not Solar-Ready,NYPD,120th Precinct,5000090028,78 Richmond Ter,Staten Island,EJZ,"15,540 GSF",Good,> 20 years,,
1787,1787,1787,1787,49,Not Solar-Ready,DPR,Staten Island War Memorial Ice Rink,5003190001,1321 Victory Blvd,Staten Island,,"16,000 GSF",Fair,> 20 years,,
1788,1788,1788,1788,49,Not Solar-Ready,DCAS,Staten Island Civil Court,5001590065,927 Castleton Ave,Staten Island,EJZ,"16,194 GSF",Fair,> 20 years,,
1789,1789,1789,1789,49,Not Solar-Ready,DCLA,Bldg T/Music Hall,5000760200,1000 Richmond Ter,Staten Island,,"16,250 GSF",Good,Unknown,,
1790,1790,1790,1790,49,Not Solar-Ready,DEP,Victory Boulevard Campus/Richmond North Facility,5006690001,24 Ontario Ave,Staten Island,,"16,500 GSF",Fair,> 20 years,,
1791,1791,1791,1791,49,Solar-Ready,DPR,Clove Lake Garage and Shops,5003190001,21 Slosson Ave,Staten Island,,"16,500 GSF",Between Good and Fair,5 to 9 years,,Green Roof
1792,1792,1792,1792,49,Not Solar-Ready,DCLA,Bldg C/Newhouse Center,5000760200,1000 Richmond Ter,Staten Island,,"17,500 GSF",Poor,5 to 9 years,,
1793,1793,1793,1793,49,Not Solar-Ready,DCLA,Bldg R/Great Hall,5000760200,1000 Richmond Ter,Staten Island,,"18,900 GSF",Poor,Unknown,,
1794,1794,1794,1794,49,Not Solar-Ready,DCLA,Snug Harbor Campus Bldg B,5000760200,1000 Richmond Ter,Staten Island,,"19,200 GSF",Unknown,Unknown,,
1795,1795,1795,1795,49,Not Solar-Ready,DCLA,B-C Hyphen,5000760200,1000B Richmond Ter,Staten Island,,"20,000 GSF",Unknown,Unknown,,
1796,1796,1796,1796,49,Not Solar-Ready,DCLA,Bldg D/Noble Collection,5000760200,1000 Richmond Ter,Staten Island,,"20,000 GSF",Good,Unknown,,
1797,1797,1797,1797,49,Not Solar-Ready,DCAS,Staten Island Supreme Court,5000070012,18 Richmond Ter,Staten Island,EJZ,"21,500 GSF",Fair,> 20 years,,
1798,1798,1798,1798,49,Not Solar-Ready,DCAS,Staten Island Criminal Court,5005420009,67 Targee St,Staten Island,EJZ,"23,116 GSF",Fair,> 20 years,,
1799,1799,1799,1799,49,Solar-Ready,DPR,Lyons Pool and Recreation Center,5,317 Bay St,Staten Island,EJZ,"24,000 GSF",Between Good and Fair,5 to 9 years,,Green Roof
1800,1800,1800,1800,49,Solar-Ready,DCLA,Bldg A/Staten Island Museum,5000760200,1000 Richmond Ter,Staten Island,,"24,448 GSF",Good,2 to 4 years,,
1801,1801,1801,1801,49,Not Solar-Ready,ACS,Childrens Aide Society Inc.,5001740006,159 Broadway,Staten Island,EJZ,"24,700 GSF",Poor,Unknown,,
1802,1802,1802,1802,49,Not Solar-Ready,NYPL,St. George Library Center,5000050074,10 Hyatt St,Staten Island,,"25,029 GSF",Poor,Unknown,,
1803,1803,1803,1803,49,Not Solar-Ready,DCLA,Bldg E,5000760200,1000 Richmond Ter,Staten Island,,"29,500 GSF",Good,Unknown,,
1804,1804,1804,1804,49,Not Solar-Ready,DCLA,Bldg F,5000760200,1000 Richmond Ter,Staten Island,,"30,000 GSF",Unknown,> 20 years,,
1805,1805,1805,1805,49,Not Solar-Ready,DCLA,Building A,5000760200,1000A Richmond Terr.,Staten Island,,"30,580 GSF",Good,15 to 19 years,,
1806,1806,1806,1806,49,Not Solar-Ready,DSNY,Staten Island Lot Cleaning,5005040049,66 Swan St,Staten Island,EJZ,"31,190 GSF",Good,> 20 years,,
1807,1807,1807,1807,49,Not Solar-Ready,DCLA,Bldg H,5000760200,1000 Richmond Ter,Staten Island,,"31,250 GSF",Poor,Unknown,,
1808,1808,1808,1808,49,Not Solar-Ready,DOE,R035,5006100127,60 FOOTE AVE.,Staten Island,,"31,500 GSF",Fair,15 to 19 years,,
1809,1809,1809,1809,49,Not Solar-Ready,DOE,R470,5028850001,109 RHINE AVE.,Staten Island,EJZ,"32,460 GSF",Between Good and Fair,15 to 19 years,,
1810,1810,1810,1810,49,Not Solar-Ready,DOT,Castleton Depot,5002150100,5 Dubois Ave,Staten Island,EJZ,"32,500 GSF",Unknown,> 20 years,,
1811,1811,1811,1811,49,Not Solar-Ready,DEP,Building #1,5001850400,1801 Richmond Ter,Staten Island,EJZ,"32,800 GSF",Between Fair and Poor,> 20 years,,
1812,1812,1812,1812,49,Solar-Ready,DOE,R040,5000730064,91 HENDERSON AVENUE,Staten Island,EJZ,"33,964 GSF",Good,5 to 9 years,,
1813,1813,1813,1813,49,Not Solar-Ready,DOE,R020,5010200001,161 PARK AVENUE,Staten Island,EJZ,"34,880 GSF",Between Good and Fair,10 to 14 years,,
1814,1814,1814,1814,49,Not Solar-Ready,DOE,R831,5000180006,211 DANIEL LOW TERRACE,Staten Island,EJZ,"37,260 GSF",Between Good and Fair,10 to 14 years,,
1815,1815,1815,1815,49,Not Solar-Ready,DCLA,Bldg G/Newhouse Gallery,5000760200,1000 Richmond Ter,Staten Island,,"38,400 GSF",Between Good and Fair,> 20 years,,
1816,1816,1816,1816,49,Not Solar-Ready,DOE,R021,5011350001,168 HOOKER PLACE,Staten Island,,"40,860 GSF",Between Fair and Poor,15 to 19 years,,
1817,1817,1817,1817,49,Solar-Ready,DOE,R065,5005060081,98 GRANT STREET,Staten Island,EJZ,"46,206 GSF",Good,5 to 9 years,,
1818,1818,1818,1818,49,Not Solar-Ready,DEP,Thickener Digester Comlpex Bldg,5001850400,1801 Richmond Ter,Staten Island,EJZ,"47,016 GSF",Between Fair and Poor,15 to 19 years,,
1819,1819,1819,1819,49,Not Solar-Ready,DCLA,Main Zoo Building,5003140070,614 Broadway,Staten Island,,"48,000 GSF",Between Fair and Poor,> 20 years,,
1820,1820,1820,1820,49,Solar-Ready,NYPD,121st Precinct,5017040001,970 Richmond Ave,Staten Island,,"48,797 GSF",Good,< 2 years,,
1821,1821,1821,1821,49,Not Solar-Ready,DOE,R722,5005340075,155 TOMPKINS AVENUE,Staten Island,EJZ,"69,320 GSF",Fair,> 20 years,,
1822,1822,1822,1822,49,Not Solar-Ready,DOE,R019,5002270024,780 POST AVENUE,Staten Island,EJZ,"72,225 GSF",Fair,> 20 years,,
1823,1823,1823,1823,49,Not Solar-Ready,DCAS,Staten Island Borough Hall,5000070001,10 Richmond Ter,Staten Island,EJZ,"81,538 GSF",Fair,> 20 years,,
1824,1824,1824,1824,49,Not Solar-Ready,DOE,R031,5000490182,55 LAYTON AVENUE,Staten Island,EJZ,"92,600 GSF",Fair,15 to 19 years,,
1825,1825,1825,1825,49,Not Solar-Ready,DOE,R018,5001760010,221 BROADWAY,Staten Island,EJZ,"104,525 GSF",Fair,15 to 19 years,,
1826,1826,1826,1826,49,Solar-Ready,DOE,R861,5016530001,280 REGIS DRIVE,Staten Island,,"107,918 GSF",Good,5 to 9 years,,
1827,1827,1827,1827,49,Not Solar-Ready,DOE,R016,5000180015,80 MONROE AVENUE,Staten Island,EJZ,"110,600 GSF",Fair,15 to 19 years,,
1828,1828,1828,1828,49,Not Solar-Ready,DSNY,Staten Island 1 District Garage,5000340001,92 Brook St,Staten Island,EJZ,"114,535 GSF",Poor,Unknown,,
1829,1829,1829,1829,49,Solar-Ready,DOE,R044,5012180001,80 MAPLE PARKWAY,Staten Island,EJZ,"116,500 GSF",Good,< 2 years,,
1830,1830,1830,1830,49,Not Solar-Ready,DOE,R022,5017060001,1860 FOREST AVENUE,Staten Island,,"118,925 GSF",Fair,> 20 years,,
1831,1831,1831,1831,49,Not Solar-Ready,DOE,R057,5028880040,140 PALMA DRIVE,Staten Island,EJZ,"129,725 GSF",Fair,15 to 19 years,,
1832,1832,1832,1832,49,Not Solar-Ready,DCAS,130 Stuyvesant Place Office,5000080070,130 Stuyvesant Pl,Staten Island,EJZ,"150,300 GSF",Fair,15 to 19 years,,
1833,1833,1833,1833,49,Not Solar-Ready,DOE,R049,5005560080,101 WARREN STREET,Staten Island,EJZ,"163,200 GSF",Fair,10 to 14 years,,
1834,1834,1834,1834,49,Not Solar-Ready,DOE,R600,5000190004,290 ST MARK'S PLACE,Staten Island,EJZ,"175,202 GSF",Fair,> 20 years,,
1835,1835,1835,1835,49,Not Solar-Ready,DOE,R027,5003080001,11 CLOVE LAKE PLACE,Staten Island,,"192,175 GSF",Fair,> 20 years,,
1836,1836,1836,1836,49,Not Solar-Ready,DOE,R061,5001000100,445 CASTLETON AVENUE,Staten Island,,"206,500 GSF",Fair,> 20 years,,
1837,1837,1837,1837,49,Solar-Ready,DOE,R450,5000220001,105 HAMILTON AVE.,Staten Island,EJZ,"242,998 GSF",Good,2 to 4 years,,
1838,1838,1838,1838,50,Solar-Ready,DPR,Midland Beach Maintenance Facility,5,950 Father Capodanno Blvd,Staten Island,,"10,001 GSF",Good,5 to 9 years,,Green Roof
1839,1839,1839,1839,50,Not Solar-Ready,DEP,Main Building,5,Oakwood Beach WPCP,Staten Island,,"10,266 GSF",Between Fair and Poor,> 20 years,,
1840,1840,1840,1840,50,Not Solar-Ready,FDNY,Engine Co. 154 Communications Garage,5026650025,3730 Victory Blvd,Staten Island,,"10,738 GSF",Fair,10 to 14 years,,
1841,1841,1841,1841,50,Not Solar-Ready,NYPL,New Dorp Branch Library,5036430005,309 New Dorp Ln,Staten Island,,"12,000 GSF",Poor,Unknown,,
1842,1842,1842,1842,50,Not Solar-Ready,FDNY,"Engine Co. 160 and Rescue 5, Division 8",5031530038,1850 Clove Rd,Staten Island,,"13,200 GSF",Fair,15 to 19 years,,
1843,1843,1843,1843,50,Solar-Ready,DPR,Greenbelt Native Plant Center,5026100027,3808 Victory Blvd,Staten Island,,"15,180 GSF",Good,2 to 4 years,,
1844,1844,1844,1844,50,Solar-Ready,DPR,High Rock Park Buildings,5009390001,200 Nevada Ave,Staten Island,,"15,600 GSF",Fair,5 to 9 years,,
1845,1845,1845,1845,50,Not Solar-Ready,DEP,Dewatering Building,5,Oakwood Beach WPCP,Staten Island,,"29,722 GSF",Between Fair and Poor,> 20 years,,
1846,1846,1846,1846,50,Not Solar-Ready,DOE,R026,5026340001,4108 VICTORY BLVD.,Staten Island,,"33,660 GSF",Between Fair and Poor,15 to 19 years,,
1847,1847,1847,1847,50,Not Solar-Ready,DOE,R048,5031710001,1055 TARGEE STREET,Staten Island,,"40,800 GSF",Fair,15 to 19 years,,
1848,1848,1848,1848,50,Not Solar-Ready,DOE,R011,5033030018,50 JEFFERSON STREET,Staten Island,,"46,880 GSF",Fair,> 20 years,,
1849,1849,1849,1849,50,Not Solar-Ready,DOE,R039,5,71 Sand Lane,Staten Island,,"51,680 GSF",Fair,15 to 19 years,,
1850,1850,1850,1850,50,Not Solar-Ready,NYPD,122nd Precinct,5039060001,2320 Hylan Blvd,Staten Island,,"53,200 GSF",Good,10 to 14 years,,
1851,1851,1851,1851,50,Not Solar-Ready,DOE,R038,5037320006,421 LINCOLN AVENUE,Staten Island,,"53,679 GSF",Fair,> 20 years,,
1852,1852,1852,1852,50,Not Solar-Ready,DEP,Corridor TB-MB,5,Oakwood Beach WPCP,Staten Island,,"57,422 GSF",Between Fair and Poor,> 20 years,,
1853,1853,1853,1853,50,Solar-Ready,DOE,R029,5003310001,1581 VICTORY BLVD,Staten Island,,"74,400 GSF",Good,< 2 years,,
1854,1854,1854,1854,50,Not Solar-Ready,DOE,R041,5036450007,216 Clawson St,Staten Island,,"78,100 GSF",Fair,> 20 years,,
1855,1855,1855,1855,50,Not Solar-Ready,DOE,R023,5043730001,30 NATICK STREET,Staten Island,,"79,375 GSF",Fair,> 20 years,,
1856,1856,1856,1856,50,Not Solar-Ready,DOE,R052,5037050001,450 BUEL AVENUE,Staten Island,,"85,200 GSF",Fair,15 to 19 years,,
1857,1857,1857,1857,50,Solar-Ready,DOE,R046,5032430001,41 REID AVENUE,Staten Island,EJZ,"87,660 GSF",Fair,10 to 14 years,,
1858,1858,1858,1858,50,Solar-Ready,DOE,R054,5019870104,1060 WILLOWBROOK ROAD,Staten Island,,"88,800 GSF",Good,5 to 9 years,Yes,
1859,1859,1859,1859,50,Not Solar-Ready,DOE,R030,5004230009,200 Wardwell Ave,Staten Island,,"96,100 GSF",Under construction,Under construction,,
1860,1860,1860,1860,50,Not Solar-Ready,DOE,R050,5047160060,200 ADELAIDE AVENUE,Staten Island,,"99,700 GSF",Fair,> 20 years,,
1861,1861,1861,1861,50,Solar-Ready,DOE,R880,5006830001,715 Ocean Terrace,Staten Island,EJZ,"102,000 GSF",Fair,10 to 14 years,Yes,
1862,1862,1862,1862,50,Not Solar-Ready,DOE,R060,5015800044,55 MERRILL AVENUE,Staten Island,,"108,125 GSF",Fair,> 20 years,,
1863,1863,1863,1863,50,Not Solar-Ready,DOE,R002,5036960100,333 MIDLAND AVENUE,Staten Island,,"182,575 GSF",Fair,10 to 14 years,,
1864,1864,1864,1864,50,Not Solar-Ready,DEP,Treatment Building,5,Oakwood Beach WPCP,Staten Island,,"182,813 GSF",Between Fair and Poor,> 20 years,,
1865,1865,1865,1865,50,Solar-Ready,DOE,R051,5014780500,20 HOUSTON ST.,Staten Island,,"196,100 GSF",Between Good and Fair,10 to 14 years,Yes,
1866,1866,1866,1866,50,Solar-Ready,DOE,R440,5042440001,485 CLAWSON ST.,Staten Island,,"197,467 GSF",Between Good and Fair,5 to 9 years,,
1867,1867,1867,1867,50,Solar-Ready,DOE,R460,5009550100,1200 MANOR RD,Staten Island,EJZ,"316,000 GSF",Good,< 2 years,,
1868,1868,1868,1868,50,Not Solar-Ready,DOE,R435,5039300010,465 NEW DORP LANE,Staten Island,,"505,780 GSF",Fair,10 to 14 years,,
1869,1869,1869,1869,50,Not Solar-Ready,HHC,Sea View Hospital Rehabilitation Center,5009550001,460 Brielle Ave,Staten Island,EJZ,"783,000 GSF",Fair,15 to 19 years,,
1870,1870,1870,1870,51,Not Solar-Ready,NYPL,Richmondtown Branch Library,5044700001,200 Clarke Ave,Staten Island,,"14,477 GSF",Poor,Unknown,,
1871,1871,1871,1871,51,Solar-Ready,DOE,R848,5056050001,25 AUGUSTA AVENUE,Staten Island,,"27,660 GSF",Between Good and Fair,5 to 9 years,,
1872,1872,1872,1872,51,Not Solar-Ready,DOE,R005,5065660001,348 Deisius St,Staten Island,,"41,460 GSF",Between Fair and Poor,> 20 years,,
1873,1873,1873,1873,51,Not Solar-Ready,DOE,R001,5078980001,58 SUMMIT STREET,Staten Island,,"54,000 GSF",Under construction,Under construction,,
